alloy_rep_id,alloy_cnt.x,log_max_stress,log_max_strain,bc_1,bc_2,bc_3,bc_4,bc_5,bc_6,toughness,young_mod,frac_stress,gcv,alloy,Mo,Nb,Ta,V,W,rep,Experiment,alloy_cnt.y
0.1_0_0_0_0.9_2,67,3.61049666323086,-2.18925640768704,19.99697499523,10.478545444635,-0.818916612719755,0.142663510364145,0.105671461250564,-0.0142499912500042,2.23227431746552,406.877571664632,36.900381811782,2.3853066125975,MoW,0.1,0,0,0,0.9,2,100,67
0.1_0_0_0_0.9_3,67,3.60356561864507,-2.1982250776698,19.8489435213136,10.4037206316974,-0.816408431702111,0.133261645246491,0.104237823994827,-0.0123480600478919,2.1959046570642,406.895018551505,36.605691300525,2.39371538990748,MoW,0.1,0,0,0,0.9,3,100,67
0.259711352455833_0.452956645498186_0.191609821074781_0.0593225998699225_0.036399581101278_1,53,2.93313686250353,-2.39032400730205,10.110606251007,5.58135692490457,-0.417845185634652,-0.117404159878534,0.120343931093755,-0.0778261194877114,0.922317406542325,215.311477705346,18.614891441843,5.87639368022618,MoNbTaVW,0.259711352455833,0.452956645498186,0.191609821074781,0.0593225998699225,0.036399581101278,1,19,53
0.259711352455833_0.452956645498186_0.191609821074781_0.0593225998699225_0.036399581101278_2,53,2.95805469854102,-2.37086393374734,10.3221684751412,5.65109672190393,-0.444208725617396,-0.106153724402885,0.112135684757071,-0.0706143273803102,0.96022477947349,218.753111323546,18.9167697333133,7.86298437690111,MoNbTaVW,0.259711352455833,0.452956645498186,0.191609821074781,0.0593225998699225,0.036399581101278,2,19,53
0.259711352455833_0.452956645498186_0.191609821074781_0.0593225998699225_0.036399581101278_3,53,2.96051271763041,-2.36446049671214,10.421214503649,5.67026659333777,-0.459685172336,-0.0946505882655286,0.108861474821318,-0.0719384993215882,0.97570635863813,221.828132072671,19.0309872915281,6.05612914484412,MoNbTaVW,0.259711352455833,0.452956645498186,0.191609821074781,0.0593225998699225,0.036399581101278,3,19,53
0.25_0.25_0.25_0.25_0_1,54,2.69412839423458,-2.41017030367398,7.46956127044272,4.28124824528136,-0.0525603200347312,-0.0277006370638394,0.00770099420280147,-0.0019314865849802,0.667823490150544,165.02350132282,14.6806672585324,2.36130177177129,Mo_Nb_Ta_V,0.25,0.25,0.25,0.25,0,1,0,54
0.25_0.25_0.25_0_0.25_1,55,3.02702867258104,-2.31465767422832,10.9456943710015,5.94298752627738,-0.362564619745298,-0.00506574790483955,0.0361788272711243,-0.0107244818607684,1.07734028495056,239.586946114805,20.4543480721095,3.70905053042826,Mo_Nb_Ta_W,0.25,0.25,0.25,0,0.25,1,0,55
0.25_0.25_0_0.25_0.25_1,56,2.98901164111057,-2.36233509739982,10.4735442962325,5.805647782901,-0.305647854340936,-0.0540465672663865,0.0313270312977455,-0.00707406310161026,0.982656857392369,232.562089812155,19.7404292161874,3.53956640717495,Mo_Nb_V_W,0.25,0.25,0,0.25,0.25,1,0,56
0.25_0_0.25_0.25_0.25_1,57,3.03330786837648,-2.3496767005279,10.5647698080704,6.04615528593984,-0.136920281031024,-0.0682530435809596,0.0184994258626968,-0.00721882724189998,1.00376162162396,219.126218379839,20.5454625523837,3.95140154287274,Mo_Ta_V_W,0.25,0,0.25,0.25,0.25,1,0,57
0.2_0.2_0.2_0.2_0.2_1,59,2.92278999878791,-2.34132592131048,9.57858670780982,5.40710036552439,-0.159123008601432,-0.042156041962092,0.0187145042755018,-0.00899918214277309,0.917757118134687,201.071134036266,18.4706895415625,4.00231505821615,Mo_Nb_Ta_V_W,0.2,0.2,0.2,0.2,0.2,1,0,59
0.2_0.8_0_0_0_1,58,2.71786480505959,-2.34132592131047,8.59655971951007,4.35590792231404,-0.52613602531783,0.00154825054601769,0.0411246092321683,-0.00574017784576307,0.823974792267724,207.818985869286,15.0524303991347,2.31098199686329,MoNb,0.2,0.8,0,0,0,1,0,58
0.2_0.8_0_0_0_2,58,2.72387382646049,-2.3351082846996,8.63702920893128,4.37345092264991,-0.529563569278645,0.00422891953593814,0.0417015997163682,-0.00577421822387441,0.833036092618106,207.898422181278,15.1241903872904,2.33453531578977,MoNb,0.2,0.8,0,0,0,2,0,58
0.2_0.8_0_0_0_3,58,2.72209823864171,-2.3351082846996,8.63635849209144,4.37179422607839,-0.53029757997274,0.0037164996198527,0.0411252699384672,-0.0061676520511925,0.832972907868251,207.903563553793,15.1148353954106,2.29217284792073,MoNb,0.2,0.8,0,0,0,3,0,58
